"","x"
"3962",8.246966409
"3963",11.44759515
"3964",13.17590796
"3965",7.685890093
"3966",7.269370377
"3967",11.15661627
"3968",13.0171852
"3969",8.522981653
"3970",12.4734705
"3971",8.969333377
"3972",6.187904853
"3973",7.569362651
"3974",12.33469167
"3975",7.904837791
"3976",12.69487638
"3977",9.965772653
"3978",7.855400963
"3979",11.69565736
"3980",9.774527861
"3981",10.87346908
"3982",5.369774381
"3983",8.90123822
"3984",12.47840933
"3985",9.005483632
"3986",11.5956889
"3987",12.09751605
"3988",5.89673094
"3989",8.543287919
"3990",8.891717316
"3991",7.704780096
"3992",7.860552726
"3993",10.5226781
"3994",13.83445614
"3995",10.50620382
"3996",9.292495195
"3997",10.0667556
"3998",7.197250609
"3999",10.96149558
"4000",9.502072845
"4001",8.932275679
"4002",9.415658316
"4003",11.66597762
"4004",12.5035566
"4005",11.93683467
"4006",8.006324098
"4007",10.86643031
"4008",12.00113456
"4009",8.981634736
"4010",9.469130263
"4011",9.068578201
"4012",10.07307462
"4013",8.493602905
"4014",8.255918136
"4015",6.753215311
"4016",9.498923975
"4017",10.10981749
"4018",7.65808803
"4019",8.391432857
"4020",8.45519228
"4021",9.44451623
"4022",8.21137768
"4023",10.14333497
"4024",8.844313871
"4025",7.15849772
"4026",9.579637473
"4027",10.13124448
"4028",10.46905702
"4029",10.07878141
"4030",8.967158743
"4031",7.583457591
"4032",6.573894768
"4033",11.15734892
"4034",6.236402157
"4035",13.48032415
"4036",13.29965712
"4037",9.538073842
"4038",6.653769451
"4039",9.351031489
"4040",9.610235678
"4041",13.93496764
"4042",9.314360109
"4043",7.356296808
"4044",12.08290204
"4045",7.226740483
"4046",12.09563485
"4047",11.49724815
"4048",10.27888623
"4049",12.75879469
"4050",6.604166969
"4051",8.098394542
"4052",7.370228199
"4053",9.181313432
"4054",7.091262419
"4055",9.717571706
"4056",7.129927934
"4057",8.614612822
"4058",8.28377385
"4059",9.058156914
"4060",6.739698097
"4061",9.367442042
"4062",8.116381943
"4063",6.049158091
"4064",12.38462042
"4065",12.54161739
"4066",9.807338368
"4067",9.311347065
"4068",11.7786714
"4069",7.131050916
"4070",10.01983191
"4071",9.145119354
"4072",5.3095022
"4073",11.24153947
"4074",5.731278551
"4075",5.07830239
"4076",7.893079773
"4077",11.1431376
"4078",6.272128726
"4079",7.378985952
"4080",10.39879695
"4081",9.452383316
"4082",8.307196918
"4083",9.494382802
"4084",12.17751241
"4085",10.23085516
"4086",8.685942293
"4087",8.793137709
"4088",9.259712118
"4089",11.66476206
"4090",7.334711899
"4091",9.049225887
"4092",7.24741716
"4093",8.715282993
"4094",9.516325636
"4095",8.544420204
"4096",10.05442411
"4097",8.240738785
"4098",12.22525983
"4099",11.05390038
"4100",14.3820079
"4101",5.941650075
"4102",13.37518434
"4103",13.58018915
"4104",10.47760351
"4105",10.67129387
"4106",6.253820606
"4107",12.58839822
"4108",7.711613474
"4109",10.95689524
"4110",11.15443431
"4111",11.09763616
"4112",7.819903104
"4113",14.43214981
"4114",10.70455445
"4115",10.24454184
"4116",5.831933597
"4117",9.802735016
"4118",9.143807493
"4119",9.913135158
"4120",9.642312951
"4121",9.283862037
"4122",9.871674545
"4123",11.27169019
"4124",10.4226466
"4125",8.187096718
"4126",9.446567518
"4127",10.39090093
"4128",4.647125106
"4129",11.76233963
"4130",5.932307771
"4131",6.446765237
"4132",10.11230519
"4133",12.94224714
"4134",10.68302418
"4135",10.46697225
"4136",8.229826783
"4137",7.051856912
"4138",13.41073971
"4139",7.639548876
"4140",9.845406339
"4141",12.16132887
"4142",8.561181279
"4143",9.272938703
"4144",10.38654703
"4145",11.08660333
"4146",9.784126723
"4147",6.726899353
"4148",8.002657796
"4149",9.549283465
"4150",9.327856634
"4151",10.4411035
"4152",11.00574722
"4153",11.31406739
"4154",10.49327221
"4155",8.563684178
"4156",10.4390225
"4157",9.244394259
"4158",8.234648156
"4159",6.641670202
"4160",14.09386984
"4161",8.470938209
"4162",10.57743991
"4163",10.8279688
"4164",13.1804487
"4165",11.11339196
"4166",10.15076246
"4167",8.413200493
"4168",6.648653954
"4169",9.031940589
"4170",11.05526761
"4171",9.630554385
"4172",8.706235389
"4173",10.30755207
"4174",9.725326935
"4175",8.117880581
"4176",8.763304993
"4177",12.19072649
"4178",8.294701655
"4179",6.080541233
"4180",8.778894795
"4181",7.339227505
"4182",10.83327946
"4183",9.793661527
"4184",11.23466973
"4185",6.565308584
"4186",9.765118103
"4187",7.267304362
"4188",11.29404883
"4189",6.130976238
"4190",9.008405343
"4191",10.17202054
"4192",8.505781233
"4193",8.259921386
"4194",9.135604236
"4195",11.51006198
"4196",5.980131454
"4197",9.056251513
"4198",11.41209582
"4199",9.066080539
"4200",9.067244924
"4201",10.79482984
"4202",8.743976002
"4203",8.10759917
"4204",14.06942474
"4205",10.65744156
"4206",7.694486087
"4207",11.20338186
"4208",6.164809829
"4209",7.959215347
"4210",8.703539015
"4211",11.04192165
"4212",11.99134272
"4213",6.211116919
"4214",7.216403721
"4215",6.560740988
"4216",12.83404969
"4217",8.48656322
"4218",6.880162954
"4219",10.63574829
"4220",9.443159422
"4221",9.68219773
"4222",7.735022452
"4223",8.152592249
"4224",7.459574561
"4225",11.24534354
"4226",11.3618824
"4227",8.367715671
"4228",11.01846064
"4229",11.81742817
"4230",6.798335785
"4231",11.42817439
"4232",11.52713817
"4233",11.60845683
"4234",7.856724177
"4235",10.78762624
"4236",7.502819583
"4237",12.05524608
"4238",8.085125283
"4239",10.05224639
"4240",10.42031339
"4241",6.616654952
"4242",7.262681724
"4243",6.220087591
"4244",10.93397707
"4245",9.470816061
"4246",8.771014581
"4247",9.466597708
"4248",9.98506466
"4249",8.68500753
"4250",7.778382687
"4251",10.77749338
"4252",9.614039566
"4253",6.263221885
"4254",6.921168702
"4255",10.24787643
"4256",8.837380703
"4257",6.951997086
"4258",9.249580241
"4259",9.709487645
"4260",10.04260372
"4261",10.0687143
"4262",9.004632052
"4263",7.480821351
"4264",10.63122645
"4265",10.94651215
"4266",9.985098909
"4267",9.676152976
"4268",6.985820724
"4269",8.336381509
"4270",10.86861553
"4271",10.09035615
"4272",6.788085731
"4273",9.227450082
"4274",6.751839344
"4275",8.75078849
"4276",5.648335265
"4277",12.4281386
"4278",10.31551582
"4279",7.538272169
"4280",10.49992259
"4281",9.599199917
"4282",5.77321098
"4283",8.884010205
"4284",7.991437279
"4285",12.72034451
"4286",12.0487823
"4287",10.55949651
"4288",9.099258221
"4289",9.083554906
"4290",13.37450025
"4291",13.23720246
"4292",10.95814304
"4293",10.56586048
"4294",9.745719531
"4295",9.281854872
"4296",9.859500515
"4297",9.696409329
"4298",8.826239673
"4299",9.746059531
"4300",8.844229699
"4301",9.557267539
"4302",15.49238126
"4303",11.8640028
"4304",6.050823417
"4305",11.17069916
"4306",12.58296409
"4307",7.635443896
"4308",10.86874894
"4309",9.053622181
"4310",9.02798832
"4311",11.20463081
"4312",10.17225131
"4313",8.661928432
"4314",10.92297553
"4315",12.1976706
"4316",8.885905271
"4317",11.19868594
"4318",11.20590087
"4319",10.39966026
"4320",11.91170292
"4321",9.940818295
"4322",9.682369565
"4323",10.53792171
"4324",8.376640255
"4325",9.920239316
"4326",8.508289292
"4327",8.423753182
"4328",6.874463141
"4329",10.41767892
"4330",5.112162864
"4331",11.34218694
"4332",11.15822684
"4333",11.14540186
"4334",10.00644314
"4335",12.70920355
"4336",9.86804338
"4337",10.55792051
"4338",11.91803676
"4339",11.2678861
"4340",8.836056199
"4341",8.93838927
"4342",6.283366798
"4343",11.37521696
"4344",9.526234525
"4345",9.36133673
"4346",9.442969895
"4347",6.32937182
"4348",8.408792126
"4349",9.620855228
"4350",7.484832734
"4351",9.132995071
"4352",8.729978163
"4353",10.70187317
"4354",8.145955413
"4355",9.970229839
"4356",7.611682142
"4357",9.197531804
"4358",7.973542652
"4359",9.765711411
"4360",10.66482939
"4361",11.5840859
"4362",9.825219879
"4363",9.599546037
"4364",10.78280253
"4365",9.829806276
"4366",6.865234499
"4367",10.79817586
"4368",6.981546636
"4369",9.271939229
"4370",10.55614102
"4371",9.691584642
"4372",7.30380194
"4373",13.15782431
"4374",10.22438184
"4375",9.75741575
"4376",10.64655142
"4377",9.135592038
"4378",12.78778734
"4379",10.105015
"4380",9.475248719
"4381",7.992629315
"4382",10.98445449
"4383",10.70435112
"4384",5.164350289
"4385",11.19063533
"4386",14.06995332
"4387",7.002910857
"4388",8.401859817
"4389",8.71231842
"4390",11.74429903
"4391",14.02500713
"4392",7.268011556
"4393",9.627356229
"4394",8.03626103
"4395",13.74552031
"4396",8.425690239
"4397",6.111261988
"4398",12.81509999
"4399",11.43227843
"4400",11.50396071
"4401",8.869416557
"4402",9.093627003
"4403",7.362278031
"4404",11.66206132
"4405",9.388185207
"4406",9.108898848
"4407",10.87622687
"4408",10.47808968
"4409",11.10685656
"4410",6.86695992
"4411",11.9767717
"4412",6.807926896
"4413",8.170797455
"4414",9.677983767
"4415",9.596221683
"4416",9.110429262
"4417",7.746825445
"4418",7.312869141
"4419",13.09525524
"4420",7.37403101
"4421",9.329516995
"4422",13.22559112
"4423",7.921527629
"4424",11.40560542
"4425",9.530238448
"4426",10.92039562
"4427",6.293718869
"4428",8.913064539
"4429",11.07218968
"4430",11.52525861
"4431",7.964109301
"4432",8.029802386
"4433",7.940262864
"4434",8.555543557
"4435",13.93681301
"4436",9.567424604
"4437",11.35100904
"4438",10.0861342
"4439",8.549143908
"4440",10.19616053
"4441",10.67373646
"4442",11.98672635
"4443",10.65207828
"4444",8.266172539
"4445",9.114529716
"4446",8.590162484
"4447",10.89518618
"4448",8.486841039
"4449",11.50288989
"4450",10.67540449
"4451",8.798428108
"4452",7.171591468
"4453",7.648928776
"4454",8.393917381
"4455",11.44371421
"4456",8.661859887
"4457",10.87168294
"4458",7.380280052
"4459",9.724752791
"4460",8.502193015
"4461",10.80895007
"4462",8.736511673
"4463",9.043627245
"4464",9.368828255
"4465",8.735195558
"4466",11.29398538
"4467",10.40253392
"4468",8.740522813
"4469",9.186421431
"4470",9.68882728
"4471",12.56010897
"4472",8.624514876
"4473",10.79555966
"4474",6.684800982
"4475",8.697299553
"4476",8.300582034
"4477",11.02733597
"4478",9.459967696
"4479",12.78562277
"4480",11.86653799
"4481",7.777865391
"4482",8.478324533
"4483",7.492786493
"4484",10.3208491
"4485",9.217813248
"4486",6.14536474
"4487",10.35690923
"4488",10.81532495
"4489",6.356215963
"4490",7.226828408
"4491",7.133057155
"4492",9.467713999
"4493",11.72747999
"4494",10.284428
"4495",8.299037564
"4496",7.015103195
"4497",8.289783566
"4498",8.186674159
"4499",9.634163183
"4500",7.790365179
"4501",8.548033125
"4502",10.25845127
"4503",8.215246815
"4504",7.050244811
"4505",7.812837317
"4506",8.975567849
"4507",6.88064656
"4508",7.773425116
"4509",9.882503839
"4510",4.52910266
"4511",6.425257993
"4512",11.0315067
"4513",9.156573476
"4514",7.076431662
"4515",4.960564283
"4516",8.194181103
"4517",8.642963498
"4518",7.548828748
"4519",8.098820288
"4520",7.739240813
"4521",10.47910472
"4522",4.75838786
"4523",7.76251171
"4524",9.748464597
"4525",11.81432389
"4526",8.478832964
"4527",12.61641235
"4528",10.83602255
"4529",9.778368932
"4530",7.811874086
"4531",11.78448277
"4532",8.107235216
"4533",13.31871724
"4534",9.849034856
"4535",5.231244608
"4536",8.226260093
"4537",7.868684111
"4538",9.173807243
"4539",10.86575083
"4540",7.087828505
"4541",12.73009682
"4542",6.865457342
"4543",8.126153826
"4544",8.152135603
"4545",7.580207716
"4546",8.810625331
"4547",6.688669972
"4548",9.483189111
"4549",9.886414818
"4550",7.344305169
"4551",9.176156115
"4552",12.32040685
"4553",5.858043207
"4554",12.07284634
"4555",9.527547086
"4556",8.771809226
"4557",10.44913755
"4558",8.146864636
"4559",10.33032287
"4560",8.749912398
"4561",9.752661039
"4562",12.36374639
"4563",6.35629677
"4564",12.94548336
"4565",9.479049618
"4566",6.808948473
"4567",7.801626173
"4568",10.76965706
"4569",8.328821828
"4570",3.790763478
"4571",13.84069159
"4572",11.62122188
"4573",10.26658252
"4574",10.12489005
"4575",10.22163072
"4576",8.904840191
"4577",10.50604714
"4578",10.54596707
"4579",8.220592773
"4580",8.980586037
"4581",15.03492201
"4582",9.128517895
"4583",11.34722714
"4584",8.868721639
"4585",10.64437727
"4586",9.005155244
"4587",10.15350688
"4588",8.170939269
"4589",6.638606576
"4590",9.538943428
"4591",9.470368579
"4592",11.1070472
"4593",7.288450984
"4594",11.21272318
"4595",6.939718914
"4596",11.43382306
"4597",8.654267174
"4598",9.009262907
"4599",10.8763859
"4600",10.03071624
"4601",6.410150273
"4602",8.555048055
"4603",7.619053977
"4604",10.26592576
"4605",9.911608732
"4606",11.03935291
"4607",7.539069036
"4608",6.328842915
"4609",10.47274543
"4610",7.760432037
"4611",7.326448066
"4612",9.241659517
"4613",8.579781763
"4614",9.659798752
"4615",10.73240682
"4616",11.41143718
"4617",10.52448518
"4618",8.167325887
"4619",8.602730554
"4620",10.11026163
"4621",8.982053739
"4622",8.843041595
"4623",8.415785627
"4624",10.95971408
"4625",8.527700307
"4626",9.324962649
"4627",7.499219456
"4628",11.09420587
"4629",8.857470323
"4630",12.71025044
"4631",13.49616712
"4632",9.074113583
"4633",10.7737878
"4634",12.6030794
"4635",13.23037241
"4636",9.633252925
"4637",8.936133993
"4638",6.905311798
"4639",6.217674663
"4640",8.658037528
"4641",9.944297052
"4642",10.64476908
"4643",7.662695074
"4644",9.793076694
"4645",8.311422583
"4646",10.24830533
"4647",10.32494464
"4648",7.354434168
"4649",9.187900874
"4650",8.141487671
"4651",10.16729811
"4652",10.60387305
"4653",9.415981387
"4654",9.302617947
"4655",7.354172621
"4656",6.903072701
"4657",10.91332072
"4658",8.230108243
"4659",9.116768816
"4660",13.91897098
"4661",9.854642803
"4662",11.97995311
"4663",10.51574182
"4664",8.708414579
"4665",10.02813187
"4666",5.7093576
"4667",8.667300271
"4668",9.947628703
"4669",4.331785357
"4670",8.816177198
"4671",6.245652978
"4672",8.693280376
"4673",7.535768833
"4674",7.931907565
"4675",9.265692676
"4676",12.38967667
"4677",6.652174445
"4678",6.768564316
"4679",10.94568951
"4680",5.772768358
"4681",9.223479354
"4682",9.403699049
"4683",9.500804073
"4684",6.491733908
"4685",10.00104496
"4686",11.4451591
"4687",9.897941839
"4688",8.215661484
"4689",7.654129052
"4690",9.34669991
"4691",8.188857484
"4692",7.61761135
"4693",9.859492932
"4694",10.52539766
"4695",3.868526705
"4696",8.023895052
"4697",10.5364155
"4698",10.11794114
"4699",9.819716185
"4700",6.889645351
"4701",9.372523872
"4702",7.537593227
"4703",7.357083563
"4704",9.068095682
"4705",9.464947974
"4706",9.659723463
"4707",13.17222664
"4708",12.79545487
"4709",13.97588132
"4710",10.74895567
"4711",6.451424255
"4712",11.61306787
"4713",12.45672634
"4714",12.16189276
"4715",8.448553603
"4716",7.566786596
"4717",7.072956068
"4718",12.02336691
"4719",11.39767824
"4720",10.66247789
"4721",8.690292931
"4722",7.116136276
"4723",13.59485217
"4724",6.274576173
"4725",6.551592184
"4726",9.447711008
"4727",8.819273046
"4728",8.789718793
"4729",10.13857087
"4730",10.50398758
"4731",9.706361906
"4732",12.6602055
"4733",7.195198374
"4734",8.293445917
"4735",6.37148915
"4736",10.48939748
"4737",9.586936826
"4738",11.56116121
"4739",8.121134879
"4740",7.938966691
"4741",10.94035474
"4742",8.93796499
"4743",8.230915671
"4744",7.434527448
"4745",9.005031338
"4746",7.284766373
"4747",9.897538161
"4748",5.569928261
"4749",6.311606743
"4750",9.684532647
"4751",6.305891119
"4752",12.50018874
"4753",10.54343422
"4754",8.042327541
"4755",11.62378751
"4756",12.70745633
"4757",7.947074826
"4758",8.575307641
"4759",12.31663175
"4760",12.69510302
"4761",8.886708444
"4762",9.715772327
"4763",12.45561523
"4764",14.8161233
"4765",7.070754555
"4766",7.31192634
"4767",8.059299169
"4768",8.612576967
"4769",8.828513291
"4770",10.93364814
"4771",11.93638204
"4772",8.705485823
"4773",9.299957033
"4774",10.31839659
"4775",7.205669512
"4776",8.647834585
"4777",11.07750862
"4778",9.172158573
"4779",9.903637601
"4780",5.45389616
"4781",6.447074749
"4782",5.521441461
"4783",14.1458785
"4784",8.832409298
"4785",10.0256107
"4786",9.091596002
"4787",9.928159637
"4788",9.654202774
"4789",9.538911815
"4790",12.18250707
"4791",7.941305785
"4792",11.85684418
"4793",9.189650054
"4794",11.23256472
"4795",7.465676097
"4796",8.53014698
"4797",12.86740603
"4798",8.569264503
"4799",8.87569714
"4800",9.0174523
"4801",10.63121775
"4802",8.103668703
"4803",7.393569667
"4804",8.773605202
"4805",9.604902308
"4806",10.11614101
"4807",9.372512293
"4808",10.39224522
"4809",8.453311736
"4810",7.786359433
"4811",9.80565843
"4812",13.48389466
"4813",7.290504373
"4814",8.15641443
"4815",8.101937671
"4816",9.660725111
"4817",6.641670202
"4818",11.88115195
"4819",10.8675468
"4820",12.65590296
"4821",11.84047058
"4822",12.35746243
"4823",9.4370219
"4824",10.44414276
